id,topic,text,label,source_type,year,sentiment_score,argument_strength,word_count,contains_statistics
697284,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2024,-0.43,0.22,7,1
910552,Future of work with AI,AI is transforming industries rapidly,neutral,research,2016,0.45,0.63,5,1
169531,Automation impact on employment,AI widens economic inequality,con,news,2016,-0.47,0.58,4,0
120193,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2016,-0.13,0.93,5,1
849423,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2016,-0.35,0.08,5,1
221485,Future of work with AI,Automation replaces human workers,con,blog,2022,-0.8,0.1,4,1
411834,Future of work with AI,AI will lead to massive unemployment,con,research,2022,-0.17,0.68,6,0
302181,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2023,0.87,0.9,6,0
838345,Future of work with AI,AI reduces human error in industries,pro,news,2022,0.02,0.03,6,0
981935,Automation impact on employment,AI widens economic inequality,con,blog,2017,-0.04,0.67,4,0
946596,Future of work with AI,AI widens economic inequality,con,blog,2020,-0.44,0.88,4,0
547988,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2020,-0.98,0.64,8,0
398613,AI will replace jobs,Automation replaces human workers,con,blog,2019,-0.22,0.92,4,1
826769,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2025,-0.04,0.7,5,1
288595,Automation impact on employment,Automation replaces human workers,con,research,2021,-0.89,0.08,4,1
913002,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2023,0.57,0.58,5,0
565785,AI will replace jobs,Automation replaces human workers,con,social_media,2017,0.0,0.42,4,1
433993,AI will replace jobs,AI reduces human error in industries,pro,social_media,2017,0.81,0.23,6,0
289603,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2020,-0.56,0.5,5,0
376430,AI will replace jobs,Both risks and benefits exist with AI,neutral,blog,2024,-0.0,0.03,7,1
792811,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2022,-0.38,0.99,5,1
676986,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2024,-0.97,0.3,6,1
593073,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2019,0.21,0.06,5,0
524084,Future of work with AI,Automation replaces human workers,con,blog,2024,0.65,0.29,4,0
268044,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2017,-0.85,0.53,8,0
754332,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2020,0.76,0.66,5,1
773321,AI will replace jobs,Both risks and benefits exist with AI,neutral,social_media,2016,0.58,0.83,7,0
793395,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2023,-0.89,0.19,8,0
570198,Future of work with AI,Automation replaces human workers,con,news,2016,-0.23,0.41,4,1
249238,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2020,0.42,0.93,5,1
357460,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2018,-0.06,0.44,6,0
272236,Future of work with AI,AI adoption is growing worldwide,neutral,research,2021,-0.76,0.48,5,1
846881,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2021,-0.01,0.24,7,1
663752,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2015,-0.96,0.02,5,0
624870,AI will replace jobs,AI reduces human error in industries,pro,blog,2018,-0.04,0.61,6,0
824123,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2015,-0.82,0.94,5,0
666827,AI will replace jobs,Automation replaces human workers,con,research,2015,-0.41,0.64,4,0
318227,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2019,0.09,0.47,7,0
973681,AI will replace jobs,AI widens economic inequality,con,research,2025,-0.06,0.83,4,0
143049,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2016,-0.39,0.12,7,0
946471,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2016,0.93,0.17,5,0
631400,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2018,0.58,0.4,6,1
481450,Future of work with AI,AI will create new job opportunities,pro,news,2018,-0.36,0.05,6,0
333167,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2022,0.03,0.57,7,0
212123,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2018,0.48,0.05,5,0
165563,AI will replace jobs,AI widens economic inequality,con,social_media,2019,0.71,0.02,4,0
292496,AI will replace jobs,AI is transforming industries rapidly,neutral,social_media,2025,0.03,0.36,5,0
590186,Automation impact on employment,Automation replaces human workers,con,blog,2017,-0.39,0.58,4,1
158002,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2025,0.97,0.74,5,0
464674,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2015,-0.64,0.17,9,1
892622,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2016,0.79,0.08,5,0
603265,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2024,-0.58,0.82,8,1
761239,Future of work with AI,AI reduces human error in industries,pro,news,2015,0.71,0.85,6,1
289774,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2025,0.42,0.2,5,1
690293,Automation impact on employment,AI will create new job opportunities,pro,news,2020,0.66,0.67,6,1
890469,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2023,-0.98,0.23,9,0
133353,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2022,-0.91,0.04,8,1
349794,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2025,0.09,0.75,5,1
652028,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2025,-0.55,0.85,5,1
593773,Automation impact on employment,AI is transforming industries rapidly,neutral,blog,2023,-0.04,0.08,5,1
583883,AI will replace jobs,Automation replaces human workers,con,blog,2022,0.83,0.29,4,1
484842,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2019,-0.56,0.42,9,1
307204,Future of work with AI,AI reduces human error in industries,pro,research,2025,0.42,0.41,6,1
443956,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2022,-0.0,0.17,9,1
555417,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2023,-0.99,0.44,8,1
445360,AI will replace jobs,AI will lead to massive unemployment,con,research,2019,0.12,0.25,6,0
794417,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2019,-0.03,0.8,5,1
536122,Future of work with AI,Automation increases productivity and efficiency,pro,news,2021,0.02,0.84,5,1
958795,Future of work with AI,Automation replaces human workers,con,news,2015,-0.91,0.81,4,0
333545,Automation impact on employment,AI will create new job opportunities,pro,social_media,2025,-0.96,0.36,6,0
478934,AI will replace jobs,Both risks and benefits exist with AI,neutral,research,2016,-0.8,0.24,7,0
820073,Future of work with AI,AI adoption is growing worldwide,neutral,research,2015,-0.99,0.49,5,1
618670,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2023,0.51,0.51,5,0
623564,Automation impact on employment,AI is transforming industries rapidly,neutral,news,2025,-0.9,0.47,5,0
435444,Future of work with AI,AI is transforming industries rapidly,neutral,research,2019,-0.49,0.51,5,1
779291,AI will replace jobs,Both risks and benefits exist with AI,neutral,research,2015,-0.3,0.41,7,0
627795,Automation impact on employment,AI reduces human error in industries,pro,research,2017,-0.18,0.75,6,0
544125,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2019,-0.52,0.56,5,0
460785,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2020,0.24,0.88,8,1
309162,Future of work with AI,AI adoption is growing worldwide,neutral,news,2018,-0.03,0.96,5,1
550717,Future of work with AI,AI widens economic inequality,con,research,2021,-0.2,0.74,4,1
678870,Future of work with AI,AI is transforming industries rapidly,neutral,news,2022,-0.87,0.96,5,0
658681,AI will replace jobs,AI widens economic inequality,con,social_media,2025,-0.55,0.72,4,1
100637,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2018,0.09,0.59,8,0
804044,Automation impact on employment,Automation replaces human workers,con,blog,2022,0.46,0.35,4,1
951339,Future of work with AI,Automation replaces human workers,con,news,2025,-0.32,0.18,4,0
941086,AI will replace jobs,Low-skilled workers are at risk due to AI,con,news,2021,0.9,0.42,8,1
390889,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2023,0.96,0.15,8,1
799687,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2021,0.4,0.07,5,1
598462,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2020,0.41,0.69,7,1
653330,Automation impact on employment,AI will lead to massive unemployment,con,news,2019,-0.14,0.77,6,0
439132,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2024,0.78,0.27,5,1
565914,Automation impact on employment,AI reduces human error in industries,pro,blog,2015,0.57,0.5,6,0
139014,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2019,0.36,0.4,8,0
960441,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2022,0.88,0.4,5,1
110682,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2019,0.8,0.3,9,0
389880,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,blog,2015,-0.52,0.51,9,0
432727,Automation impact on employment,AI widens economic inequality,con,research,2016,-0.51,0.04,4,0
583236,Automation impact on employment,Automation replaces human workers,con,news,2025,0.03,0.68,4,0
814583,AI will replace jobs,Automation replaces human workers,con,research,2024,-0.34,0.23,4,0
996789,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2023,-0.17,0.47,5,1
797595,Future of work with AI,AI will lead to massive unemployment,con,news,2020,0.8,0.69,6,1
773520,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2021,-0.65,0.29,8,1
658952,Future of work with AI,AI adoption is growing worldwide,neutral,research,2023,-0.97,0.92,5,1
187570,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2025,-0.85,0.33,8,1
944949,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2016,-0.53,0.68,7,0
102360,AI will replace jobs,Automation replaces human workers,con,research,2019,0.54,0.72,4,0
727999,Automation impact on employment,AI widens economic inequality,con,research,2020,0.39,0.41,4,1
997943,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2018,-0.25,0.65,5,1
882776,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2018,-0.1,0.15,5,1
655762,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2018,-0.79,0.58,5,1
335428,Future of work with AI,Automation replaces human workers,con,social_media,2019,0.62,0.65,4,1
893996,Automation impact on employment,AI will create new job opportunities,pro,research,2022,-0.09,0.17,6,0
284215,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2018,-0.25,0.1,7,1
102078,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2017,-0.77,0.5,5,0
387944,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2018,0.92,0.58,9,1
910232,AI will replace jobs,AI will lead to massive unemployment,con,research,2020,0.36,0.62,6,0
722009,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2018,-0.79,0.95,8,1
572891,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2019,-0.09,0.27,8,0
534508,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2021,-0.91,0.1,7,0
497089,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2016,0.91,0.0,9,0
791218,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2022,-0.94,0.31,9,0
965813,Automation impact on employment,AI widens economic inequality,con,research,2022,0.06,0.58,4,1
494912,Future of work with AI,AI reduces human error in industries,pro,blog,2020,0.24,0.86,6,0
970802,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2019,0.53,0.19,8,1
398712,Automation impact on employment,Automation increases productivity and efficiency,pro,blog,2020,-0.33,0.96,5,1
757293,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2019,0.08,0.54,7,0
808395,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2019,0.2,0.15,9,0
128591,AI will replace jobs,Both risks and benefits exist with AI,neutral,social_media,2018,0.88,0.02,7,0
139827,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2023,-0.76,0.46,9,0
